Date,Close,High,Low,Open,Volume,20-Day MA,Daily Return
2025-01-03,1.2380222082138062,1.2419891357421875,1.237884283065796,1.2380222082138062,0,1.2615849196910858,-0.011105030733941978
2025-01-06,1.2426837682724,1.2550673484802246,1.241896629333496,1.24251389503479,0,1.2599224388599395,0.0037653283015974814
2025-01-07,1.2510946989059448,1.2576401233673096,1.2485017776489258,1.2510634660720825,0,1.2587306916713714,0.006768359616733388
2025-01-08,1.247785210609436,1.2494065761566162,1.2322555780410767,1.2476606369018555,0,1.2573745250701904,-0.0026452740143514397
2025-01-09,1.2359870672225952,1.2366442680358887,1.2245897054672241,1.2359411716461182,0,1.25527366399765,-0.009455267851009697
2025-01-10,1.2299367189407349,1.2321947813034058,1.2196757793426514,1.229906439781189,0,1.2529388129711152,-0.004895155007937246
2025-01-13,1.2204945087432861,1.2207627296447754,1.2101263999938965,1.2204201221466064,0,1.2505769193172456,-0.007676988622293268
2025-01-14,1.2233314514160156,1.224289894104004,1.2141668796539307,1.2231218814849854,0,1.2486065983772279,0.002324420677361827
2025-01-15,1.221344232559204,1.2306934595108032,1.216944694519043,1.2210757732391357,0,1.2462220311164856,-0.0016244320821731106
2025-01-16,1.2243348360061646,1.2248448133468628,1.217700481414795,1.2243348360061646,0,1.2438845694065095,0.0024486163419250584
2025-01-17,1.2236906290054321,1.2244248390197754,1.2162491083145142,1.223466157913208,0,1.2422305583953857,-0.0005261689709278317
2025-01-20,1.2171002626419067,1.2323921918869019,1.2166634798049927,1.2175670862197876,0,1.2405957281589508,-0.005385647489089429
2025-01-21,1.233136773109436,1.2345222234725952,1.2231967449188232,1.2333194017410278,0,1.2394029676914216,0.013175997869493195
2025-01-22,1.2335399389266968,1.2375471591949463,1.23093581199646,1.234126091003418,0,1.2384076178073884,0.00032694330917082404
2025-01-23,1.231420874595642,1.2358037233352661,1.2294225692749023,1.231569528579712,0,1.2372984528541564,-0.0017178724937746415
2025-01-24,1.2353914976119995,1.2495627403259277,1.2350252866744995,1.235467791557312,0,1.2363492965698242,0.00322442399529832
2025-01-27,1.2459352016448975,1.2523951530456543,1.242714524269104,1.2459661960601807,0,1.2359972655773164,0.008534706652327584
2025-01-28,1.2460592985153198,1.2465718984603882,1.2416189908981323,1.2454074621200562,0,1.2354061961174012,9.960138397135943e-05
2025-01-29,1.2441680431365967,1.2462767362594604,1.2394338846206665,1.2442607879638672,0,1.2348691046237945,-0.0015177892263847914
2025-01-30,1.245530128479004,1.2475829124450684,1.2425910234451294,1.2455161809921265,0,1.2345493674278258,0.0010947760231594383
2025-01-31,1.2423903942108154,1.2455471754074097,1.2388964891433716,1.2422515153884888,0,1.2347677767276763,-0.0025208015417680363
